from,to,edge
RFeSP,Syt7,1
RFeSP,Syx1A,1
RFeSP,Tim17b,1
RFeSP,Tim23,1
RFeSP,Tim8,1
RFeSP,Tina-1,1
RFeSP,TM4SF,1
RFeSP,Tom20,1
RFeSP,Tom40,1
RFeSP,Tom7,1
RFeSP,Tpi,1
RFeSP,Trx-2,1
RFeSP,Tsp42Ej,1
RFeSP,Ufd1,1
RFeSP,unc-13,1
RFeSP,Urod,1
RFeSP,UQCR-11,1
RFeSP,UQCR-14,1
RFeSP,UQCR-6.4,1
RFeSP,UQCR-C1,1
RFeSP,UQCR-C2,1
RFeSP,UQCR-Q,1
RFeSP,veli,1
RFeSP,VGlut,1
RFeSP,Vha13,1
RFeSP,Vha14-1,1
RFeSP,Vha16-1,1
RFeSP,Vha36-1,1
RFeSP,Vha44,1
RFeSP,Vha55,1
RFeSP,Vha68-1,1
RFeSP,VhaAC39-1,1
RFeSP,VhaM9.7-a,1
RFeSP,VhaPPA1-1,1
RFeSP,VhaSFD,1
RFeSP,vig,1
Rheb,shrb,1
Rheb,TfIIA-S,1
RhoGAP100F,unc-13,1
RhoGAP71E,Ric,1
RhoGAP71E,SF2,1
RhoGAP93B,Sap47,1
RhoGAP93B,Syt1,1
RhoGAP93B,Syx6,1
RhoGAPp190,Ric,1
RhoGAPp190,Rm62,1
RhoGAPp190,RSG7,1
RhoGAPp190,SF2,1
RhoGAPp190,Sh,1
RhoGAPp190,Spn,1
RhoGAPp190,Spred,1
RhoGAPp190,Teh1,1
RhoGAPp190,unc-13,1
RhoGAPp190,Ythdc1,1
RhoGDI,RpL12,1
RhoGDI,RpL13,1
RhoGDI,RpL13A,1
RhoGDI,RpL18,1
RhoGDI,RpL18A,1
RhoGDI,RpL21,1
RhoGDI,RpL22,1
RhoGDI,RpL23A,1
RhoGDI,RpL26,1
RhoGDI,RpL27,1
RhoGDI,RpL31,1
RhoGDI,RpL32,1
RhoGDI,RpL4,1
RhoGDI,RpL6,1
RhoGDI,RpL7,1
RhoGDI,RpL7A,1
RhoGDI,RpL8,1
RhoGDI,RpL9,1
RhoGDI,RpLP0,1
RhoGDI,RpLP1,1
RhoGDI,RpS10b,1
RhoGDI,RpS11,1
RhoGDI,RpS12,1
RhoGDI,RpS14a,1
RhoGDI,RpS14b,1
RhoGDI,RpS15,1
RhoGDI,RpS15Aa,1
RhoGDI,RpS16,1
RhoGDI,RpS17,1
RhoGDI,RpS19a,1
RhoGDI,RpS2,1
RhoGDI,RpS20,1
RhoGDI,RpS21,1
RhoGDI,RpS23,1
RhoGDI,RpS24,1
RhoGDI,RpS28b,1
RhoGDI,RpS29,1
RhoGDI,RpS3,1
RhoGDI,RpS30,1
RhoGDI,RpS4,1
RhoGDI,RpS5a,1
RhoGDI,RpS6,1
RhoGDI,RpS8,1
RhoGDI,RpS9,1
RhoGDI,sta,1
RhoGDI,Syp,1
RhoGDI,Tctp,1
RhoGDI,TM4SF,1
RhoGDI,Uhg5,1
Ric,Rlip,1
Ric,RpL34b,1
Ric,RpL5,1
Ric,RpLP2,1
Ric,Sap47,1
Ric,Scgbeta,1
Ric,SF2,1
Ric,Smox,1
Ric,Spred,1
Ric,svr,1
Ric,Syt1,1
Ric,Syt7,1
Ric,Teh1,1
Ric,unc-104,1
RIC-3,UQCR-14,1
Rim,RNASEK,1
Rim,RpL35,1
Rim,RpL38,1
Rim,RpS21,1
Rim,Sap47,1
Rim,SdhB,1
Rim,SdhC,1
Rim,sesB,1
Rim,Sh,1
Rim,shakB,1
Rim,shep,1
Rim,shi,1
Rim,sif,1
Rim,slo,1
Rim,Snap25,1
Rim,stmA,1
Rim,Syt1,1
Rim,Syx6,1
Rim,tutl,1
Rim,unc-13,1
Rim,UQCR-14,1
Rim,UQCR-C2,1
Rim,UQCR-Q,1
rin,ringer,1
rin,RpL12,1
rin,RpL13A,1
rin,RpL17,1
rin,RpL18,1
rin,RpL18A,1
rin,RpL21,1
rin,RpL22,1
rin,RpL23A,1
rin,RpL26,1
rin,RpL27,1
rin,RpL28,1
rin,RpL29,1
rin,RpL3,1
rin,RpL30,1
rin,RpL31,1
rin,RpL32,1
rin,RpL35,1
rin,RpL35A,1
rin,RpL39,1
rin,RpL4,1
rin,RpL6,1
rin,RpL7,1
rin,RpL7A,1
rin,RpL8,1
rin,RpL9,1
rin,RpLP0,1
rin,RpLP1,1
rin,RpS10b,1
rin,RpS11,1
rin,RpS12,1
rin,RpS13,1
rin,RpS14a,1
rin,RpS14b,1
rin,RpS15,1
rin,RpS15Aa,1
rin,RpS16,1
rin,RpS17,1
rin,RpS19a,1
rin,RpS2,1
rin,RpS20,1
rin,RpS21,1
rin,RpS24,1
rin,RpS28b,1
rin,RpS29,1
rin,RpS3,1
rin,RpS30,1
rin,RpS3A,1
rin,RpS4,1
rin,RpS5a,1
rin,RpS6,1
rin,RpS8,1
rin,RpS9,1
rin,shi,1
rin,slo,1
rin,sqd,1
rin,sta,1
rin,su(w[a]),1
rin,Syp,1
rin,Syx1A,1
rin,Tctp,1
rin,TM4SF,1
rin,Uhg5,1
rin,Unr,1
rin,Vha13,1
rin,Vha14-1,1
rin,Vha16-1,1
rin,Vha68-1,1
rin,yps,1
rin,ytr,1
ringer,Rlip,1
ringer,Rm62,1
ringer,RNASEK,1
ringer,robl,1
ringer,Rop,1
ringer,RpL10Ab,1
ringer,RpL12,1
ringer,RpL13,1
ringer,RpL13A,1
ringer,RpL14,1
ringer,RpL17,1
ringer,RpL18,1
ringer,RpL18A,1
ringer,RpL21,1
ringer,RpL22,1
ringer,RpL23A,1
ringer,RpL26,1
ringer,RpL27,1
ringer,RpL27A,1
ringer,RpL28,1
ringer,RpL29,1
ringer,RpL3,1
ringer,RpL30,1
ringer,RpL31,1
ringer,RpL32,1
ringer,RpL34b,1
ringer,RpL35,1
ringer,RpL35A,1
ringer,RpL36A,1
ringer,RpL38,1
ringer,RpL39,1
ringer,RpL4,1
ringer,RpL5,1
ringer,RpL6,1
ringer,RpL7,1
ringer,RpL7A,1
ringer,RpL8,1
ringer,RpL9,1
ringer,RpLP0,1
ringer,RpLP1,1
ringer,RpLP2,1
ringer,RpS10b,1
ringer,RpS11,1
ringer,RpS12,1
ringer,RpS13,1
ringer,RpS14a,1
ringer,RpS14b,1
ringer,RpS15,1
ringer,RpS15Aa,1
ringer,RpS16,1
ringer,RpS17,1
ringer,RpS19a,1
ringer,RpS2,1
ringer,RpS20,1
ringer,RpS21,1
ringer,RpS24,1
ringer,RpS28b,1
ringer,RpS29,1
ringer,RpS3,1
ringer,RpS30,1
ringer,RpS3A,1
ringer,RpS4,1
ringer,RpS5a,1
ringer,RpS6,1
ringer,RpS8,1
ringer,RpS9,1
ringer,Sap47,1
ringer,sau,1
ringer,Scgbeta,1
ringer,Scsalpha1,1
ringer,SelR,1
ringer,Sh,1
ringer,shakB,1
ringer,shi,1
ringer,SkpA,1
ringer,sky,1
ringer,slo,1
ringer,Snap25,1
ringer,sqd,1
ringer,sra,1
ringer,sta,1
ringer,stmA,1
ringer,STUB1,1
ringer,su(w[a]),1
ringer,Syp,1
ringer,Syx17,1
ringer,Syx1A,1
ringer,Tctp,1
ringer,TfIIA-S,1
ringer,TM4SF,1
ringer,Serinc,1
ringer,Tom20,1
ringer,Tpi,1
ringer,Tsp42Ej,1
ringer,Ubc6,1
ringer,Ubi-p5E,1
ringer,Uhg5,1
ringer,unc-13,1
ringer,Unr,1
ringer,UQCR-11,1
ringer,UQCR-C2,1
ringer,veli,1
ringer,Vha100-1,1
ringer,Vha13,1
ringer,Vha14-1,1
ringer,Vha16-1,1
ringer,Vha36-1,1
ringer,Vha44,1
ringer,Vha55,1
ringer,Vha68-1,1
ringer,VhaAC39-1,1
ringer,VhaAC45,1
ringer,ATP6AP2,1
ringer,VhaM9.7-a,1
ringer,VhaPPA1-1,1
ringer,VhaSFD,1
ringer,vig,1
ringer,vih,1
ringer,Vti1a,1
ringer,Yippee,1
rl,RpL29,1
rl,RpS16,1
rl,RpS17,1
rl,RpS21,1
rl,RpS30,1
rl,RpS9,1
rl,Sap47,1
Rlip,robl,1
Rlip,Rop,1
Rlip,RpL28,1
Rlip,Sap47,1
Rlip,sra,1
Rlip,TM4SF,1
Rlip,Vha14-1,1
Rlip,Vha16-1,1
Rlip,Vha36-1,1
Rlip,Vha55,1
Rlip,Vha68-1,1
Rlip,VhaAC45,1
Rlip,VhaM9.7-a,1
Rlip,VhaPPA1-1,1
Rlip,Yippee,1
Rm62,RNASEK,1
Rm62,roh,1
Rm62,lncRNA:roX1,1
Rm62,RpL13,1
Rm62,RpL18,1
Rm62,RpL18A,1
Rm62,RpL21,1
Rm62,RpL22,1
Rm62,RpL23A,1
Rm62,RpL26,1
Rm62,RpL27,1
Rm62,RpL27A,1
Rm62,RpL31,1
Rm62,RpL32,1
Rm62,RpL35A,1
Rm62,RpL4,1
Rm62,RpL6,1
Rm62,RpL7,1
Rm62,RpL7A,1
Rm62,RpL8,1
Rm62,RpL9,1
Rm62,RpLP0,1
Rm62,RpLP1,1
Rm62,RpLP2,1
Rm62,RpS10b,1
Rm62,RpS11,1
Rm62,RpS12,1
Rm62,RpS14b,1
Rm62,RpS15,1
Rm62,RpS15Aa,1
Rm62,RpS16,1
Rm62,RpS17,1
Rm62,RpS19a,1
Rm62,RpS2,1
Rm62,RpS20,1
Rm62,RpS21,1
Rm62,RpS24,1
Rm62,RpS29,1
Rm62,RpS3,1
Rm62,RpS3A,1
Rm62,RpS4,1
Rm62,RpS5a,1
Rm62,RpS6,1
Rm62,RpS8,1
Rm62,RpS9,1
Rm62,Sap47,1
Rm62,sbb,1
Rm62,SF2,1
Rm62,Sh,1
Rm62,shi,1
Rm62,sif,1
Rm62,sky,1
Rm62,slo,1
Rm62,Snap25,1
Rm62,Spn,1
Rm62,Spred,1
Rm62,sqd,1
Rm62,sta,1
Rm62,su(w[a]),1
Rm62,Syt7,1
Rm62,Syx1A,1
Rm62,Tctp,1
Rm62,TM4SF,1
Rm62,Tpi,1
Rm62,Tsp42Ej,1
Rm62,Uhg5,1
Rm62,unc-13,1
Rm62,UQCR-11,1
Rm62,UQCR-14,1
Rm62,UQCR-C1,1
Rm62,UQCR-C2,1
Rm62,UQCR-Q,1
Rm62,veli,1
Rm62,Vha13,1
Rm62,Vha14-1,1
Rm62,Vha16-1,1
Rm62,Vha36-1,1
Rm62,Vha44,1
Rm62,Vha55,1
Rm62,Vha68-1,1
Rm62,VhaSFD,1
Rm62,Yeti,1
Rm62,Ythdc1,1
Rm62,ytr,1
RNASEK,roh,1
RNASEK,Rop,1
RNASEK,lncRNA:roX1,1
RNASEK,RpL12,1
RNASEK,RpL13,1
RNASEK,RpL13A,1
RNASEK,RpL14,1
RNASEK,RpL17,1
RNASEK,RpL18,1
RNASEK,RpL18A,1
RNASEK,RpL21,1
RNASEK,RpL22,1
RNASEK,RpL23A,1
RNASEK,RpL26,1
RNASEK,RpL27,1
RNASEK,RpL27A,1
RNASEK,RpL28,1
RNASEK,RpL3,1
RNASEK,RpL31,1
RNASEK,RpL32,1
RNASEK,RpL35,1
RNASEK,RpL6,1
RNASEK,RpL7,1
RNASEK,RpL7A,1
RNASEK,RpL8,1
RNASEK,RpL9,1
RNASEK,RpLP0,1
RNASEK,RpLP1,1
RNASEK,RpS10b,1
RNASEK,RpS11,1
RNASEK,RpS12,1
RNASEK,RpS14b,1
RNASEK,RpS15,1
RNASEK,RpS15Aa,1
RNASEK,RpS16,1
RNASEK,RpS17,1
RNASEK,RpS19a,1
RNASEK,RpS2,1
RNASEK,RpS20,1
RNASEK,RpS21,1
RNASEK,RpS24,1
RNASEK,RpS28b,1
RNASEK,RpS29,1
RNASEK,RpS3,1
RNASEK,RpS30,1
RNASEK,RpS4,1
RNASEK,RpS5a,1
RNASEK,RpS6,1
RNASEK,RpS8,1
RNASEK,RpS9,1
RNASEK,Sap47,1
RNASEK,Scsalpha1,1
RNASEK,SdhD,1
RNASEK,SelR,1
RNASEK,sesB,1
RNASEK,Sh,1
RNASEK,shi,1
RNASEK,ScsbetaA,1
RNASEK,sky,1
RNASEK,slo,1
RNASEK,Snap25,1
RNASEK,sqd,1
RNASEK,sra,1
RNASEK,sta,1
RNASEK,stmA,1
RNASEK,STUB1,1
RNASEK,su(w[a]),1
RNASEK,Syp,1
RNASEK,Syt1,1
RNASEK,Syt7,1
RNASEK,Syx1A,1
RNASEK,Syx6,1
RNASEK,Tctp,1
RNASEK,Ten-a,1
RNASEK,TfIIA-S,1
RNASEK,TM4SF,1
RNASEK,Tom20,1
RNASEK,Tom7,1
RNASEK,Tpi,1
RNASEK,Trx-2,1
RNASEK,Tsp42Ej,1
RNASEK,Ubc6,1
RNASEK,unc-13,1
RNASEK,Unr,1
RNASEK,Urod,1
RNASEK,UQCR-11,1
RNASEK,UQCR-14,1
RNASEK,UQCR-6.4,1
RNASEK,UQCR-C1,1
RNASEK,UQCR-C2,1
RNASEK,UQCR-Q,1
RNASEK,Usf,1
RNASEK,veli,1
RNASEK,Vha100-1,1
RNASEK,Vha13,1
RNASEK,Vha14-1,1
RNASEK,Vha16-1,1
RNASEK,Vha36-1,1
RNASEK,Vha44,1
RNASEK,Vha55,1
RNASEK,Vha68-1,1
RNASEK,VhaAC39-1,1
RNASEK,VhaAC45,1
RNASEK,ATP6AP2,1
RNASEK,VhaM9.7-a,1
RNASEK,VhaM9.7-b,1
RNASEK,VhaPPA1-1,1
RNASEK,VhaSFD,1
RNASEK,vih,1
RNASEK,Yippee,1
robl,Rpt1,1
robl,SamDC,1
robl,SkpA,1
robl,Sod1,1
robl,sqh,1
robl,sra,1
robl,ssx,1
robl,TfIIA-S,1
robl,Tpi,1
robl,Trx-2,1
robl,Ubc10,1
robl,Ubi-p63E,1
robl,Ufd1,1
robl,unc-13,1
robl,veli,1
robl,Vha14-1,1
robl,Vha16-1,1
robl,Vha36-1,1
robl,VhaAC39-1,1
robl,VhaAC45,1
robl,vih,1
Roc1a,TfIIA-S,1
Roc1a,tko,1
Roc1a,Tom7,1
Roe1,roh,1
Roe1,SdhB,1
Roe1,SdhC,1
Roe1,SdhD,1
Roe1,sesB,1
Roe1,Sod2,1
Roe1,UQCR-14,1
Roe1,UQCR-C1,1
Roe1,UQCR-C2,1
Roe1,UQCR-Q,1
roh,Rop,1
roh,lncRNA:roX1,1
roh,Polr2L,1
roh,RpL15,1
roh,RpL24-like,1
roh,Sap47,1
roh,Scsalpha1,1
roh,SdhB,1
roh,SdhC,1
roh,SdhD,1
roh,sesB,1
roh,Sh,1
roh,shi,1
roh,sif,1
roh,Sirup,1
roh,ScsbetaA,1
roh,slgA,1
roh,slmo,1
roh,slo,1
roh,Sod1,1
roh,Sod2,1
roh,spen,1
roh,stmA,1
roh,Syngr,1
roh,Syt1,1
roh,Syt7,1
roh,Syx1A,1
roh,Tim23,1
roh,Tim8,1
roh,TM4SF,1
roh,Tom20,1
roh,Tom7,1
roh,Tpi,1
roh,Trx-2,1
roh,Tsp42Ej,1
roh,unc-13,1
roh,Urod,1
roh,UQCR-11,1
roh,UQCR-14,1
roh,UQCR-6.4,1
roh,UQCR-C1,1
roh,UQCR-C2,1
roh,UQCR-Q,1
roh,veli,1
roh,Vha13,1
roh,Vha14-1,1
roh,Vha16-1,1
roh,Vha36-1,1
roh,Vha44,1
roh,Vha55,1
roh,Vha68-1,1
roh,VhaAC39-1,1
roh,VhaM9.7-a,1
roh,VhaM9.7-b,1
roh,VhaPPA1-1,1
roh,VhaSFD,1
Rop,lncRNA:roX1,1
Rop,RpL15,1
Rop,RpL18A,1
Rop,RpL23A,1
Rop,RpL26,1
Rop,RpL27,1
Rop,RpL27A,1
Rop,RpL28,1
Rop,RpL31,1
Rop,RpL32,1
Rop,RpL6,1
Rop,RpL8,1
Rop,RpLP1,1
Rop,RpS11,1
Rop,RpS12,1
Rop,RpS15,1
Rop,RpS20,1
Rop,RpS24,1
Rop,RpS29,1
Rop,SamDC,1
Rop,Sap47,1
Rop,Scsalpha1,1
Rop,SelR,1
Rop,Sh,1
Rop,shi,1
Rop,ScsbetaA,1
Rop,SkpA,1
Rop,sky,1
Rop,slo,1
Rop,Snap25,1
Rop,sqd,1
Rop,sra,1
Rop,sta,1
Rop,stmA,1
Rop,Syp,1
Rop,Syx1A,1
Rop,Syx6,1
Rop,Tango11,1
Rop,Tim17b,1
Rop,TM4SF,1
Rop,Serinc,1
Rop,Tom20,1
Rop,Tpi,1
Rop,Tsp42Ej,1
Rop,Ubc6,1
Rop,Ufd1,1
Rop,unc-13,1
Rop,Unr,1
Rop,UQCR-11,1
Rop,UQCR-6.4,1
Rop,UQCR-C2,1
Rop,veli,1
Rop,Vha100-1,1
Rop,Vha13,1
Rop,Vha14-1,1
Rop,Vha16-1,1
Rop,Vha36-1,1
Rop,Vha44,1
Rop,Vha55,1
Rop,Vha68-1,1
Rop,VhaAC39-1,1
Rop,VhaAC45,1
Rop,ATP6AP2,1
Rop,VhaM9.7-a,1
Rop,VhaPPA1-1,1
Rop,VhaSFD,1
Rop,vih,1
Rop,Vps28,1
Rop,Vti1a,1
Rop,Wbp2,1
lncRNA:roX1,RpL23A,1
lncRNA:roX1,RpL31,1
lncRNA:roX1,RpL32,1
lncRNA:roX1,RpS10b,1
lncRNA:roX1,Rpt1,1
lncRNA:roX1,Sap47,1
lncRNA:roX1,sbb,1
lncRNA:roX1,Scsalpha1,1
lncRNA:roX1,SdhD,1
lncRNA:roX1,sesB,1
lncRNA:roX1,Sh,1
lncRNA:roX1,shi,1
lncRNA:roX1,ScsbetaA,1
lncRNA:roX1,SkpA,1
lncRNA:roX1,slmo,1
lncRNA:roX1,slo,1
lncRNA:roX1,sqd,1
lncRNA:roX1,Ssadh,1
lncRNA:roX1,stmA,1
lncRNA:roX1,TfIIA-S,1
lncRNA:roX1,tko,1
lncRNA:roX1,TM4SF,1
lncRNA:roX1,Tpi,1
lncRNA:roX1,Trx-2,1
lncRNA:roX1,Tsp42Ej,1
lncRNA:roX1,Ubc6,1
lncRNA:roX1,unc-13,1
lncRNA:roX1,UQCR-14,1
lncRNA:roX1,UQCR-C1,1
lncRNA:roX1,UQCR-C2,1
lncRNA:roX1,UQCR-Q,1
lncRNA:roX1,veli,1
lncRNA:roX1,VGlut,1
lncRNA:roX1,Vha13,1
lncRNA:roX1,Vha14-1,1
lncRNA:roX1,Vha16-1,1
lncRNA:roX1,Vha36-1,1
lncRNA:roX1,Vha44,1
lncRNA:roX1,Vha55,1
lncRNA:roX1,Vha68-1,1
lncRNA:roX1,VhaAC39-1,1
lncRNA:roX1,VhaPPA1-1,1
lncRNA:roX1,VhaSFD,1
lncRNA:roX1,vig,1
lncRNA:roX1,vih,1
lncRNA:roX1,Vti1a,1
lncRNA:roX1,Yippee,1
Polr2L,unc-13,1
Polr2L,UQCR-11,1
Polr2L,UQCR-14,1
Polr2L,UQCR-6.4,1
Polr2L,UQCR-Q,1
Polr2L,veli,1
RpL10Ab,RpL12,1
RpL10Ab,RpL13,1
RpL10Ab,RpL13A,1
RpL10Ab,RpL14,1
RpL10Ab,RpL15,1
RpL10Ab,RpL17,1
RpL10Ab,RpL18,1
RpL10Ab,RpL18A,1
RpL10Ab,RpL21,1
RpL10Ab,RpL22,1
RpL10Ab,RpL23A,1
RpL10Ab,RpL26,1
RpL10Ab,RpL27,1
RpL10Ab,RpL27A,1
RpL10Ab,RpL28,1
RpL10Ab,RpL29,1
RpL10Ab,RpL3,1
RpL10Ab,RpL30,1
RpL10Ab,RpL31,1
RpL10Ab,RpL32,1
RpL10Ab,RpL34a,1
RpL10Ab,RpL34b,1
RpL10Ab,RpL35,1
RpL10Ab,RpL35A,1
RpL10Ab,RpL36A,1
RpL10Ab,RpL38,1
RpL10Ab,RpL39,1
RpL10Ab,RpL4,1
RpL10Ab,RpL40,1
RpL10Ab,RpL5,1
RpL10Ab,RpL6,1
RpL10Ab,RpL7,1
RpL10Ab,RpL7A,1
RpL10Ab,RpL8,1
RpL10Ab,RpL9,1
RpL10Ab,RpLP0,1
RpL10Ab,RpLP1,1
RpL10Ab,RpLP2,1
RpL10Ab,RpS10b,1
RpL10Ab,RpS11,1
RpL10Ab,RpS12,1
RpL10Ab,RpS13,1
RpL10Ab,RpS14a,1
RpL10Ab,RpS14b,1
RpL10Ab,RpS15,1
RpL10Ab,RpS15Aa,1
RpL10Ab,RpS16,1
RpL10Ab,RpS17,1
RpL10Ab,RpS19a,1
RpL10Ab,RpS2,1
RpL10Ab,RpS20,1
RpL10Ab,RpS21,1
RpL10Ab,RpS23,1
RpL10Ab,RpS24,1
RpL10Ab,RpS25,1
RpL10Ab,RpS26,1
RpL10Ab,RpS27A,1
RpL10Ab,RpS28b,1
RpL10Ab,RpS29,1
RpL10Ab,RpS3,1
RpL10Ab,RpS30,1
RpL10Ab,RpS3A,1
RpL10Ab,RpS4,1
RpL10Ab,RpS5a,1
RpL10Ab,RpS6,1
RpL10Ab,RpS8,1
RpL10Ab,RpS9,1
RpL10Ab,Sap47,1
RpL10Ab,shi,1
RpL10Ab,sif,1
RpL10Ab,slo,1
RpL10Ab,Sumo,1
RpL10Ab,Snap25,1
RpL10Ab,Sod2,1
RpL10Ab,sqd,1
RpL10Ab,sta,1
RpL10Ab,Syp,1
RpL10Ab,Tapdelta,1
RpL10Ab,Tctp,1
RpL10Ab,TM4SF,1
RpL10Ab,Uhg5,1
RpL10Ab,yps,1
RpL12,RpL13,1
RpL12,RpL13A,1
RpL12,RpL14,1
RpL12,RpL17,1
RpL12,RpL18,1
RpL12,RpL18A,1
RpL12,RpL21,1
RpL12,RpL22,1
RpL12,RpL23A,1
RpL12,RpL24-like,1
RpL12,RpL26,1
RpL12,RpL27,1
RpL12,RpL27A,1
RpL12,RpL28,1
RpL12,RpL29,1
RpL12,RpL3,1
RpL12,RpL30,1
RpL12,RpL31,1
RpL12,RpL32,1
RpL12,RpL34a,1
RpL12,RpL34b,1
RpL12,RpL35,1
RpL12,RpL35A,1
RpL12,RpL36A,1
RpL12,RpL38,1
RpL12,RpL39,1
RpL12,RpL4,1
RpL12,RpL40,1
RpL12,RpL41,1
RpL12,RpL5,1
RpL12,RpL6,1
RpL12,RpL7,1
RpL12,RpL7A,1
RpL12,RpL8,1
RpL12,RpL9,1
RpL12,RpLP0,1
RpL12,RpLP1,1
RpL12,RpLP2,1
RpL12,RpS10b,1
RpL12,RpS11,1
RpL12,RpS12,1
RpL12,RpS13,1
RpL12,RpS14a,1
RpL12,RpS14b,1
RpL12,RpS15,1
RpL12,RpS15Aa,1
RpL12,RpS16,1
RpL12,RpS17,1
RpL12,RpS19a,1
RpL12,RpS2,1
RpL12,RpS20,1
RpL12,RpS21,1
RpL12,RpS23,1
RpL12,RpS24,1
RpL12,RpS25,1
RpL12,RpS26,1
RpL12,RpS27A,1
RpL12,RpS28b,1
RpL12,RpS29,1
RpL12,RpS3,1
RpL12,RpS30,1
RpL12,RpS3A,1
RpL12,RpS4,1
RpL12,RpS5a,1
RpL12,RpS6,1
RpL12,RpS8,1
RpL12,RpS9,1
RpL12,rudhira,1
RpL12,Sam-S,1
RpL12,Sap47,1
RpL12,Sdc,1
RpL12,SdhA,1
RpL12,sesB,1
RpL12,shi,1
RpL12,sif,1
RpL12,sky,1
RpL12,slo,1
RpL12,Sumo,1
RpL12,Snap25,1
RpL12,Sod2,1
RpL12,sqd,1
RpL12,Ssb-c31a,1
RpL12,sta,1
RpL12,su(w[a]),1
RpL12,Syp,1
RpL12,Syx1A,1
RpL12,Tctp,1
RpL12,TM4SF,1
RpL12,Uhg4,1
RpL12,Uhg5,1
RpL12,Unr,1
RpL12,Vha13,1
RpL12,Vha14-1,1
RpL12,Vha16-1,1
RpL12,Vha36-1,1
RpL12,Vha44,1
RpL12,Vha68-1,1
RpL12,VhaAC45,1
RpL12,yps,1
RpL12,ytr,1
RpL13,RpL13A,1
RpL13,RpL14,1
RpL13,RpL17,1
RpL13,RpL18,1
RpL13,RpL18A,1
RpL13,RpL21,1
RpL13,RpL22,1
RpL13,RpL23A,1
RpL13,RpL26,1
RpL13,RpL27,1
RpL13,RpL27A,1
RpL13,RpL28,1
RpL13,RpL29,1
RpL13,RpL3,1
RpL13,RpL30,1
RpL13,RpL31,1
RpL13,RpL32,1
RpL13,RpL34a,1
RpL13,RpL34b,1
RpL13,RpL35,1
RpL13,RpL35A,1
RpL13,RpL36A,1
RpL13,RpL38,1
RpL13,RpL39,1
RpL13,RpL4,1
RpL13,RpL40,1
RpL13,RpL41,1
RpL13,RpL5,1
RpL13,RpL6,1
RpL13,RpL7,1
RpL13,RpL7A,1
RpL13,RpL8,1
RpL13,RpL9,1
RpL13,RpLP0,1
RpL13,RpLP1,1
RpL13,RpLP2,1
RpL13,RpS10b,1
RpL13,RpS11,1
RpL13,RpS12,1
RpL13,RpS13,1
RpL13,RpS14a,1
RpL13,RpS14b,1
RpL13,RpS15,1
RpL13,RpS15Aa,1
RpL13,RpS16,1
RpL13,RpS17,1
RpL13,RpS19a,1
RpL13,RpS2,1
RpL13,RpS20,1
RpL13,RpS21,1
RpL13,RpS23,1
RpL13,RpS24,1
RpL13,RpS25,1
RpL13,RpS26,1
RpL13,RpS27A,1
RpL13,RpS28b,1
RpL13,RpS29,1
RpL13,RpS3,1
RpL13,RpS30,1
RpL13,RpS3A,1
RpL13,RpS4,1
RpL13,RpS5a,1
RpL13,RpS6,1
RpL13,RpS8,1
RpL13,RpS9,1
RpL13,rudhira,1
RpL13,Sap47,1
RpL13,Sh,1
RpL13,shi,1
RpL13,sky,1
RpL13,slo,1
RpL13,Sumo,1
RpL13,Snap25,1
RpL13,sqd,1
RpL13,Ssb-c31a,1
RpL13,sta,1
RpL13,su(w[a]),1
RpL13,Syp,1
RpL13,Syx1A,1
RpL13,Tctp,1
RpL13,TM4SF,1
RpL13,Uhg5,1
RpL13,Unr,1
RpL13,Vha13,1
RpL13,Vha14-1,1
RpL13,Vha16-1,1
RpL13,Vha36-1,1
RpL13,Vha44,1
RpL13,Vha68-1,1
RpL13,vig,1
RpL13,ytr,1
RpL13A,RpL14,1
RpL13A,RpL17,1
RpL13A,RpL18,1
RpL13A,RpL18A,1
RpL13A,RpL21,1
RpL13A,RpL22,1
RpL13A,RpL23A,1
RpL13A,RpL26,1
RpL13A,RpL27,1
RpL13A,RpL27A,1
RpL13A,RpL28,1
RpL13A,RpL29,1
RpL13A,RpL3,1
RpL13A,RpL30,1
RpL13A,RpL31,1
RpL13A,RpL32,1
RpL13A,RpL34a,1
RpL13A,RpL34b,1
RpL13A,RpL35,1
RpL13A,RpL35A,1
RpL13A,RpL36A,1
RpL13A,RpL38,1
RpL13A,RpL39,1
RpL13A,RpL4,1
RpL13A,RpL40,1
RpL13A,RpL41,1
RpL13A,RpL5,1
RpL13A,RpL6,1
RpL13A,RpL7,1
RpL13A,RpL7A,1
RpL13A,RpL8,1
RpL13A,RpL9,1
RpL13A,RpLP0,1
RpL13A,RpLP1,1
RpL13A,RpLP2,1
RpL13A,RpS10b,1
RpL13A,RpS11,1
RpL13A,RpS12,1
RpL13A,RpS13,1
RpL13A,RpS14a,1
RpL13A,RpS14b,1
RpL13A,RpS15,1
RpL13A,RpS15Aa,1
RpL13A,RpS16,1
RpL13A,RpS17,1
RpL13A,RpS19a,1
RpL13A,RpS2,1
RpL13A,RpS20,1
RpL13A,RpS21,1
RpL13A,RpS23,1
RpL13A,RpS24,1
RpL13A,RpS25,1
RpL13A,RpS26,1
RpL13A,RpS27A,1
RpL13A,RpS28b,1
RpL13A,RpS29,1
RpL13A,RpS3,1
RpL13A,RpS30,1
RpL13A,RpS3A,1
RpL13A,RpS4,1
RpL13A,RpS5a,1
RpL13A,RpS6,1
RpL13A,RpS8,1
RpL13A,RpS9,1
